Age,Workclass,Education_Num,Marital-status,Occupation,Relationship,Hours/week,Native_Country,Result,Sex_Race
60,3,8,5,7,4,36,36,0,9
32,2,10,2,10,3,47,36,0,9
43,2,15,2,4,3,49,36,0,4
30,2,6,5,13,5,36,36,1,9
20,4,13,5,12,4,24,36,0,9
34,2,11,2,10,3,49,30,1,9
32,2,4,2,6,3,36,36,0,9
36,4,13,2,8,3,52,36,0,4
37,0,16,2,8,3,49,36,0,9
48,2,11,2,6,3,36,36,0,4
48,2,10,2,2,3,36,36,0,9
54,3,15,-1,10,4,21,36,1,9
15,2,10,5,6,4,36,36,0,4
42,2,17,2,-2,3,52,36,0,4
59,3,8,2,4,3,36,36,0,9
22,2,11,5,4,4,28,36,0,9
42,2,8,2,2,3,36,31,1,4
20,2,11,5,6,4,36,36,0,9
39,2,10,2,10,3,36,36,0,9
20,2,10,2,6,3,36,36,0,9
40,2,8,2,2,3,36,36,0,9
30,2,8,2,7,3,36,31,1,4
28,2,17,5,8,4,36,29,0,9
44,0,13,2,8,3,28,36,0,9
40,3,8,2,2,3,25,36,0,9
49,2,10,2,2,3,36,36,0,9
17,2,11,5,6,4,36,36,1,9
15,2,10,5,6,4,28,36,1,9
50,2,13,2,8,3,36,36,0,9
52,2,4,8,13,4,23,36,0,4
54,2,10,8,2,4,36,36,1,9
58,4,15,2,8,3,55,36,0,9
61,3,13,2,10,3,55,36,0,9
43,0,10,2,9,3,36,36,1,4
18,2,8,5,2,4,52,36,0,4
36,2,10,8,2,5,36,36,0,9
52,2,6,2,5,3,49,36,0,4
31,2,10,-1,10,4,49,36,1,9
20,3,6,2,13,3,55,36,0,9
20,3,8,5,5,4,25,31,0,4
35,3,11,2,12,3,55,36,1,9
9,2,5,5,6,4,36,36,0,4
58,3,6,2,2,3,36,36,1,4
27,2,12,2,10,3,26,36,0,4
24,2,16,2,8,3,55,36,0,9
27,2,8,5,6,4,36,36,0,9
32,2,11,5,-2,4,46,36,0,9
23,2,8,5,2,4,36,36,0,9
36,2,5,2,6,3,49,31,0,4
35,4,8,2,9,3,36,36,0,9
53,2,10,2,2,3,36,31,0,9
52,2,17,5,8,4,36,29,1,9
51,2,8,2,6,3,36,29,0,9
40,2,10,-1,4,4,36,36,1,9
7,2,6,5,2,4,17,36,0,9
52,3,13,2,10,3,49,36,1,9
36,2,13,2,5,3,49,36,0,7
29,3,8,2,4,3,58,29,1,9
18,2,13,5,8,4,52,36,0,2
34,2,10,2,6,3,36,36,0,4
15,2,8,5,6,4,46,36,1,9
33,2,8,-1,6,4,26,36,0,4
65,2,4,2,7,3,25,36,1,9
51,2,10,2,10,3,49,36,0,9
46,2,10,2,4,3,36,36,1,9
43,2,8,5,-2,4,36,36,0,4
25,2,10,5,7,4,36,36,0,9
34,2,8,5,10,4,36,36,0,7
28,2,6,2,13,3,55,36,0,4
52,3,16,2,8,3,28,30,0,9
35,3,8,2,5,3,63,36,0,1
56,2,8,2,2,3,36,36,1,9
57,3,8,2,2,3,51,36,1,9
24,2,13,5,12,4,36,36,0,9
30,4,15,5,-2,4,25,36,0,9
20,2,12,5,2,4,36,36,0,4
11,2,8,5,10,4,17,36,1,9
56,3,8,2,10,3,36,36,0,9
38,2,8,2,2,3,36,36,0,9
37,2,11,2,2,3,36,36,0,9
24,3,12,5,2,4,36,36,0,4
38,2,8,2,10,3,45,36,0,9
40,2,13,-1,10,4,36,36,0,4
47,0,15,2,12,3,36,36,0,9
38,3,13,2,10,3,55,36,0,7
28,3,8,2,2,3,36,36,0,9
31,2,5,7,2,4,36,36,0,9
64,3,13,2,6,3,26,36,0,9
52,2,8,7,6,5,36,36,0,9
39,2,10,2,10,3,49,36,0,9
39,2,17,2,8,3,36,36,0,7
25,2,8,2,2,3,36,36,0,1
35,2,8,-1,2,5,47,36,1,6
9,2,6,5,2,4,23,36,0,9
31,2,10,2,4,3,55,36,0,9
57,2,4,2,13,3,36,36,0,9
33,3,8,5,2,4,46,36,0,9
35,3,10,2,2,3,55,36,0,4
44,2,11,2,2,3,36,36,0,2
61,2,4,2,6,3,36,36,0,9
46,0,15,5,4,4,52,36,1,9
45,2,8,2,6,3,49,36,0,4
23,2,10,4,10,4,49,36,0,4
35,2,8,2,4,3,36,36,0,9
23,2,10,5,5,4,55,36,0,9
44,2,8,-1,4,4,46,36,1,9
22,2,8,2,-2,3,36,36,1,9
22,4,15,5,8,4,18,36,0,4
28,3,8,5,5,4,58,36,1,9
52,3,10,2,4,3,49,36,0,9
49,2,8,2,13,3,55,36,1,9
44,2,13,2,2,3,46,36,0,0
67,3,8,5,6,4,23,36,0,7
56,2,12,2,-2,3,28,36,1,9
31,2,13,5,-2,4,52,36,0,4
43,4,10,2,4,3,36,36,0,9
39,2,13,2,4,3,36,36,0,2
25,2,3,5,13,4,36,31,0,4
30,2,11,2,10,3,36,36,1,4
39,3,8,2,6,3,36,36,0,9
39,0,8,2,13,3,36,36,0,9
23,2,15,5,10,4,23,36,1,4
40,2,12,2,2,3,49,36,1,9
43,3,5,2,2,3,59,36,0,2
49,0,8,2,4,3,36,36,0,4
33,2,11,-1,2,4,36,36,0,9
31,2,8,5,6,4,55,36,1,9
40,0,6,5,12,4,36,36,0,9
31,2,13,2,12,3,36,36,1,9
52,3,13,2,10,3,55,36,1,9
49,4,15,2,8,3,36,36,0,4
44,2,10,2,2,3,36,36,0,9
33,2,13,2,8,3,36,30,0,4
46,2,8,2,13,3,49,36,0,9
65,2,13,2,10,3,59,36,0,4
37,2,3,2,7,3,62,31,1,9
48,2,8,2,6,3,36,36,0,9
33,2,8,2,2,3,36,36,1,6
32,2,10,5,-2,5,36,36,1,9
24,0,13,2,8,3,25,29,0,4
67,0,13,2,4,3,19,36,1,9
46,2,8,-1,8,4,43,36,0,9
52,4,15,2,8,3,46,36,0,9
57,2,5,2,2,3,36,36,0,4
60,3,13,2,-2,3,17,36,0,4
44,0,8,2,7,3,36,36,1,9
22,2,13,5,4,4,36,36,0,2
45,2,8,2,13,3,52,36,0,9
9,2,6,5,7,4,23,36,0,4
49,3,16,2,8,3,46,36,0,9
47,2,10,2,12,3,46,36,1,9
11,2,10,5,6,4,49,36,0,4
15,2,8,5,7,4,36,36,0,2
11,2,6,5,6,4,36,31,0,4
29,0,13,5,8,4,36,36,0,9
58,2,16,2,8,3,26,36,0,4
37,2,13,2,4,3,36,36,0,9
45,4,8,2,7,3,36,36,0,9
41,2,10,2,10,3,36,36,0,9
44,2,6,2,6,3,36,36,1,9
31,2,10,2,13,3,52,36,0,9
45,2,11,-1,10,4,49,36,1,9
41,2,13,2,10,3,58,36,0,9
67,3,4,2,5,3,26,36,1,9
41,0,15,2,4,3,55,36,0,9
18,2,8,5,6,4,36,36,1,9
46,2,8,2,4,3,49,36,1,9
48,2,8,2,2,3,46,36,0,4
22,2,8,5,2,4,36,36,0,9
39,2,13,2,13,3,47,29,0,7
15,2,10,5,7,4,28,36,1,9
24,2,13,5,10,4,36,36,0,4
25,3,8,-1,13,4,59,36,0,9
39,2,8,-1,7,4,55,30,1,9
55,2,10,2,8,3,27,36,1,9
57,2,10,2,10,3,46,36,0,9
41,0,15,-1,9,4,55,36,0,9
29,2,10,2,10,3,49,36,1,4
33,2,8,-1,2,4,52,36,0,4
45,3,16,2,8,3,55,36,0,9
35,2,13,2,8,3,29,36,1,9
45,2,13,2,8,3,36,36,0,4
32,2,15,5,8,4,23,36,0,9
45,4,15,7,8,4,29,36,0,2
50,3,10,2,5,3,49,36,0,9
25,2,13,5,10,4,36,36,1,9
35,2,6,2,2,3,49,36,0,4
18,2,10,5,6,4,47,36,0,4
9,0,6,5,8,4,26,36,0,9
51,3,13,2,4,3,36,36,0,9
35,2,15,2,8,3,55,36,0,2
59,0,8,2,4,3,52,36,0,9
53,3,10,2,10,3,55,36,0,4
39,2,8,-1,2,4,36,36,0,2
37,2,5,2,2,3,36,36,0,4
39,0,10,2,7,3,36,36,0,4
47,2,10,2,10,3,46,36,0,9
46,2,13,2,8,3,49,36,0,9
23,2,6,5,6,5,43,36,1,9
34,2,13,2,8,3,52,36,0,9
29,2,10,2,6,3,36,36,1,9
23,3,13,5,8,4,26,36,1,9
41,3,5,2,2,3,36,36,1,9
44,3,13,2,2,3,36,36,0,9
23,2,3,5,2,4,36,31,0,9
52,2,6,2,2,3,46,36,0,9
18,2,6,5,7,4,36,36,0,4
30,2,8,5,6,4,36,36,1,9
52,2,16,2,4,3,20,36,1,9
46,2,13,2,4,3,46,36,0,9
44,2,8,2,6,3,36,36,0,9
63,3,13,2,4,3,62,36,0,9
40,2,10,2,10,3,36,36,1,9
32,2,13,2,4,3,49,36,0,9
34,2,5,2,13,3,59,36,1,9
36,3,10,2,5,3,36,36,0,9
20,2,13,5,8,4,49,36,0,9
40,2,11,2,8,3,36,36,0,4
36,3,8,5,5,4,63,36,0,4
25,2,8,5,2,4,28,30,1,9
46,3,13,2,10,3,51,36,1,9
25,2,10,5,10,4,23,36,1,4
35,3,13,5,5,4,49,31,0,9
35,2,13,2,8,3,46,36,0,9
34,2,8,-1,6,4,28,36,0,2
35,2,8,2,10,3,36,36,0,6
33,2,8,-1,2,4,28,36,0,9
57,2,10,2,10,3,45,36,1,4
28,2,8,-1,6,5,52,36,0,4
36,2,15,5,4,4,36,36,0,4
28,2,10,5,2,4,36,36,0,9
38,2,13,5,4,4,46,36,1,9
37,2,8,2,6,3,26,31,0,9
52,2,4,2,2,3,55,36,0,9
36,2,15,7,4,4,46,36,0,9
40,2,13,2,8,3,46,36,0,9
27,2,8,2,6,3,36,36,1,9
34,3,8,5,4,4,49,36,0,9
39,4,13,2,-2,3,36,36,1,9
52,0,13,2,8,3,36,36,1,9
48,4,17,2,8,3,36,36,0,6
48,2,13,2,2,3,36,36,0,9
43,3,8,2,2,3,36,29,0,9
27,2,8,2,6,3,46,36,0,6
18,2,10,5,7,4,36,36,0,9
45,2,10,2,2,3,62,36,1,4
29,2,8,-1,-2,3,55,36,0,4
57,2,15,2,10,3,55,36,1,9
42,0,6,2,2,3,52,36,0,9
57,2,3,-1,13,4,52,36,0,7
50,3,10,2,5,3,26,36,1,4
38,3,12,2,4,3,52,36,0,4
29,2,10,2,13,3,52,36,0,9
34,2,8,2,6,3,55,36,0,9
33,3,8,2,6,3,36,36,1,9
35,2,8,-1,6,4,36,36,0,9
15,2,10,5,13,4,26,36,1,9
34,2,10,2,4,3,55,36,1,4
39,4,16,2,8,3,29,36,0,9
20,2,10,5,6,4,26,36,0,4
15,3,10,5,5,4,17,36,0,4
48,3,13,2,10,3,49,36,0,9
46,3,13,2,4,3,36,36,0,9
46,3,13,2,4,3,36,36,1,4
38,2,8,2,6,3,36,36,0,6
27,2,10,2,10,3,36,36,0,4
44,2,16,2,8,3,49,36,0,9
40,0,13,2,4,3,47,36,0,9
43,2,17,2,8,3,52,36,0,2
22,2,8,5,-2,4,36,36,0,4
15,2,10,5,7,4,26,36,1,9
34,2,10,2,12,3,52,31,0,9
11,2,3,5,5,4,29,31,0,9
23,2,13,5,4,4,52,36,0,4
24,2,10,2,6,3,36,36,0,4
43,2,8,5,2,4,47,36,1,9
56,2,8,2,13,3,36,36,1,9
43,3,10,5,5,4,49,36,1,7
48,2,5,2,10,3,36,36,0,9
18,2,10,5,-2,4,26,36,0,9
42,2,8,2,2,3,58,36,0,4
25,2,8,2,2,3,49,36,0,9
45,0,8,2,2,3,36,36,0,9
39,2,8,2,10,3,36,36,0,9
37,2,8,2,6,3,36,36,1,9
22,4,13,5,8,4,19,36,0,4
39,2,8,2,10,3,47,36,0,9
32,2,8,2,10,3,46,36,1,9
32,2,16,5,8,4,43,36,1,9
17,2,10,2,7,3,36,36,0,9
41,0,15,-1,8,5,36,36,0,4
43,2,8,5,6,4,36,36,0,9
37,2,15,2,8,3,28,36,0,9
30,2,13,2,4,3,59,36,0,9
39,2,8,2,13,3,28,36,1,4
39,4,10,5,8,4,36,36,0,9
29,0,8,2,9,3,36,36,0,9
28,2,12,5,6,5,46,36,0,9
34,2,13,2,10,3,55,36,1,9
34,2,13,2,10,3,49,36,1,4
41,3,10,2,6,3,49,36,0,2
38,2,5,2,2,3,55,36,1,9
29,2,8,4,10,5,36,36,0,9
27,2,5,5,6,4,49,29,0,4
47,3,13,8,10,5,58,36,0,2
31,2,12,2,6,3,36,36,1,9
46,2,13,2,10,3,52,36,0,9
31,2,10,2,2,3,52,30,0,9
45,3,13,-1,4,4,59,36,0,4
23,3,10,5,2,5,28,36,0,4
40,3,13,2,5,3,63,36,0,6
54,0,5,2,13,3,36,36,1,4
43,2,4,-1,6,4,47,36,0,9
35,3,4,2,2,3,28,36,0,9
39,2,8,4,2,4,36,31,0,9
40,0,13,7,8,5,36,36,0,2
46,2,10,2,10,3,36,36,0,9
24,2,11,5,10,4,52,36,0,4
44,3,13,2,10,3,46,36,0,9
37,2,13,2,4,3,49,36,0,9
46,4,6,2,-2,3,36,36,1,9
46,3,8,2,2,3,36,36,0,9
11,2,8,5,6,4,49,36,0,9
24,2,8,5,2,4,36,36,0,4
37,3,8,2,13,3,36,36,0,2
35,3,12,7,4,4,49,36,0,9
30,2,13,2,4,3,55,36,0,4
36,2,8,2,8,3,36,36,1,7
29,2,5,5,2,4,49,36,1,9
34,2,8,2,2,3,36,36,0,9
55,0,8,2,2,3,36,36,1,9
25,2,10,5,13,4,47,36,0,7
30,0,17,5,8,4,49,31,0,9
43,2,10,5,5,4,49,36,1,9
25,2,16,2,-2,3,36,36,0,9
28,2,3,5,7,4,25,31,1,9
33,3,10,2,5,3,61,36,0,9
46,2,6,2,2,3,36,29,0,4
38,3,8,2,4,3,36,36,1,9
22,2,8,2,13,3,46,36,0,9
45,2,13,2,7,3,36,29,1,5
47,3,13,-1,4,4,26,36,0,9
25,2,10,5,10,4,45,36,1,9
52,2,13,2,8,3,49,36,1,9
43,0,10,2,12,3,36,30,0,9
36,2,12,2,12,3,49,36,0,9
36,2,10,2,2,3,46,36,0,4
44,2,13,2,4,3,49,36,0,4
22,2,8,7,7,4,36,36,1,9
15,2,10,5,-2,4,25,36,0,9
35,2,3,4,2,4,36,31,0,4
29,2,8,2,2,3,36,30,0,9
24,2,6,5,6,5,23,36,1,9
23,2,13,5,8,4,36,36,0,4
39,2,8,2,-2,3,36,36,0,4
34,2,15,5,4,4,36,36,0,9
35,2,10,2,4,3,36,36,0,2
48,2,13,2,4,3,36,36,0,4
38,2,6,2,6,3,36,36,0,4
57,2,8,2,4,3,49,36,0,4
38,2,13,2,10,3,36,36,0,4
37,3,8,2,2,3,55,36,0,4
31,2,13,2,4,3,36,36,1,9
44,3,11,2,2,3,36,36,0,4
42,2,5,2,13,3,36,36,1,9
37,2,8,2,10,3,36,29,0,9
44,3,13,2,5,3,36,36,0,4
48,2,17,2,8,3,55,30,1,9
43,2,17,8,8,5,36,30,0,9
57,3,16,7,8,4,36,36,0,4
38,3,10,2,2,3,36,36,0,4
24,2,6,5,5,4,49,36,1,9
39,2,3,2,-2,3,36,31,0,4
45,0,10,2,4,3,36,36,0,9
39,2,8,2,6,3,36,36,0,6
38,0,8,7,4,5,36,36,0,4
18,2,10,5,7,4,49,36,1,9
41,2,13,4,8,4,36,36,0,9
36,2,3,2,5,3,29,31,1,9
38,0,12,-1,8,4,52,36,0,4
35,2,8,2,6,3,36,36,0,9
36,2,8,2,10,3,46,36,0,4
47,2,8,2,13,3,36,36,1,9
59,3,8,2,2,3,27,36,0,9
20,3,10,5,8,4,49,36,0,9
15,2,8,5,6,4,43,36,0,9
55,2,15,-1,8,4,49,36,0,2
39,2,13,2,4,3,36,36,0,9
32,2,3,2,5,3,36,31,0,4
52,2,6,2,2,3,36,30,0,2
47,3,8,2,10,3,52,29,0,4
34,2,13,2,10,3,36,36,1,9
30,2,8,-1,13,4,52,36,1,9
30,2,13,2,-2,3,49,36,1,9
38,2,15,2,4,3,52,36,0,9
47,2,4,2,6,3,36,36,0,9
47,2,10,2,10,3,55,36,0,9
33,2,10,2,4,3,49,36,1,1
55,2,11,2,12,3,36,36,0,7
39,2,15,2,8,3,36,29,1,4
34,3,10,2,2,3,55,36,1,9
24,2,15,2,8,3,36,36,0,9
44,2,13,2,12,3,36,36,0,9
31,3,17,2,4,3,36,36,0,9
48,0,13,2,9,3,36,36,0,4
17,2,8,5,6,4,23,36,0,9
22,2,8,2,6,3,36,36,0,7
59,2,6,2,13,3,36,29,0,9
17,2,10,5,7,4,25,36,0,9
35,3,12,2,4,3,36,36,0,9
45,2,8,2,2,3,36,36,0,9
38,3,11,2,5,3,55,36,0,7
38,0,10,2,4,3,36,36,0,9
52,2,15,2,2,3,45,36,0,7
48,2,8,-1,2,4,29,36,0,2
53,3,10,2,4,3,52,36,1,4
22,2,13,5,8,4,36,36,0,9
37,2,8,2,6,3,36,36,0,9
54,2,8,2,2,3,51,36,1,9
64,4,17,2,8,3,55,36,0,4
41,2,10,2,4,3,36,36,0,9
59,2,8,2,2,3,36,36,1,4
28,2,8,2,7,3,36,36,0,9
41,0,10,2,9,3,36,36,0,4
23,3,8,5,7,4,27,36,0,4
39,2,10,2,12,3,47,36,1,9
67,3,17,2,8,3,25,36,0,4
57,2,4,2,13,3,36,36,1,9
67,2,8,2,13,3,20,29,1,9
39,3,10,7,2,4,36,36,1,9
61,2,11,2,-2,3,19,36,0,4
20,2,11,2,2,3,36,36,0,9
24,2,13,5,4,4,36,36,1,9
36,3,8,-1,5,5,52,36,1,9
7,2,8,5,7,4,36,36,1,9
59,2,13,5,10,4,25,36,1,1
31,2,8,2,8,3,47,36,0,2
39,2,8,-1,2,4,36,36,0,2
38,2,13,2,10,3,36,36,0,9
59,3,13,5,13,4,36,36,0,4
23,2,5,2,6,3,46,36,0,7
17,2,10,5,7,4,27,36,1,9
41,2,8,2,6,3,45,31,0,4
58,3,13,2,8,3,55,36,0,9
48,2,13,2,4,3,49,29,1,9
43,2,3,2,13,3,29,31,0,9
29,2,13,2,8,3,36,36,0,9
15,2,8,5,10,4,36,36,0,4
22,2,4,5,6,4,36,31,0,9
29,2,10,-1,6,4,49,36,0,9
33,2,8,2,2,3,36,36,0,8
44,2,8,2,2,3,36,36,0,4
54,2,8,-1,6,4,26,36,1,9
50,2,10,2,4,3,55,36,1,9
25,2,8,5,-2,4,36,36,1,9
39,2,8,-1,9,4,36,36,0,4
28,2,13,5,4,4,36,36,0,9
17,0,10,5,-2,4,36,30,0,7
44,2,8,2,13,3,36,36,1,9
37,2,13,2,4,3,52,36,0,7
51,3,8,2,10,3,49,36,0,9
37,2,15,2,4,3,55,36,0,9
36,0,10,2,2,3,43,36,0,9
46,2,5,2,7,3,36,36,0,9
36,2,8,2,-2,3,36,36,1,9
29,2,10,-1,13,4,36,36,0,4
34,2,10,2,2,3,49,36,0,4
39,2,8,2,12,3,36,36,0,2
45,2,8,2,6,3,36,36,1,6
38,2,8,2,13,3,47,36,0,9
36,3,13,2,2,3,52,36,0,7
22,2,11,5,-2,4,26,36,0,4
36,0,8,2,9,3,36,36,0,9
27,2,13,2,7,3,49,36,0,4
49,2,11,2,13,3,52,36,0,2
46,3,10,2,4,3,49,36,0,9
59,2,10,2,9,3,36,36,1,9
59,2,8,-1,13,5,46,36,0,4
62,3,8,8,2,4,23,36,0,9
46,2,8,2,2,3,43,36,0,9
32,2,13,2,4,3,49,36,0,9
50,0,12,2,-2,3,36,36,0,9
50,2,4,2,13,3,55,36,0,9
64,2,13,2,13,3,26,36,0,9
27,2,6,2,2,3,46,36,0,7
51,0,5,2,9,3,46,36,1,9
18,2,10,5,-2,4,49,36,0,9
23,2,8,5,7,4,26,36,0,4
31,0,16,2,8,3,36,36,0,4
23,2,10,2,10,3,45,36,0,2
39,2,10,2,2,3,51,36,0,7
11,2,10,5,5,4,58,36,0,7
17,2,5,2,5,3,59,36,0,9
20,2,10,2,13,3,25,36,0,9
39,2,15,2,4,3,47,36,1,9
53,2,8,2,7,3,26,36,0,4
46,2,8,-1,4,4,36,36,0,9
58,0,8,5,2,4,36,36,0,4
28,2,11,2,-2,3,36,36,0,9
36,3,13,5,4,4,36,36,0,9
41,4,13,2,-2,3,36,36,1,4
27,2,10,7,12,5,36,36,0,9
43,2,11,2,10,3,49,36,0,9
56,2,8,2,6,3,36,36,0,4
41,2,13,2,10,3,36,36,0,6
39,2,11,2,12,3,47,36,1,9
20,3,12,5,2,4,26,36,1,9
37,2,8,2,6,3,46,36,0,9
29,2,4,7,6,4,36,36,0,6
57,2,4,2,13,3,27,36,0,9
35,2,8,-1,4,5,36,36,1,4
51,0,10,2,9,3,47,36,0,4
59,3,5,2,6,3,36,36,0,7
44,3,8,7,2,5,36,36,0,4
24,0,10,-1,-2,4,25,36,0,9
38,2,8,2,10,3,49,36,0,7
47,0,8,-1,8,4,36,36,0,5
51,0,8,2,-2,3,36,36,1,9
28,0,8,5,7,4,23,36,0,9
50,2,13,2,4,3,52,36,1,9
52,2,4,2,6,3,36,36,0,4
27,2,8,5,-2,4,36,36,0,4
57,2,8,2,2,3,36,36,1,9
46,2,13,2,8,3,46,36,0,7
46,2,10,2,4,3,36,36,0,4
31,2,4,2,2,3,36,36,0,9
48,2,8,2,2,3,36,36,1,4
11,2,10,5,7,4,18,36,1,9
23,2,13,5,13,4,55,36,0,9
47,2,12,2,-2,3,55,29,1,9
43,3,10,2,10,3,26,36,0,9
49,2,10,-1,8,4,36,36,1,9
50,2,15,2,4,3,47,36,0,9
35,2,8,2,6,3,47,36,0,9
27,2,8,2,2,3,36,36,0,9
35,2,8,2,6,3,55,36,1,9
27,2,3,2,6,3,43,31,1,9
38,2,8,5,12,4,58,29,0,9
39,2,8,2,4,3,36,36,0,7
22,0,13,5,8,4,46,36,1,9
29,2,10,2,12,3,49,36,1,7
39,2,8,2,10,3,25,36,0,2
38,2,10,2,2,3,51,36,0,9
41,2,10,-1,8,5,46,36,0,9
58,3,8,2,2,3,36,36,1,9
29,2,11,2,2,3,36,29,1,9
23,2,6,2,2,3,36,36,0,7
35,2,5,-1,6,4,52,36,1,9
47,3,13,2,10,3,55,36,1,9
46,2,15,-1,10,4,28,36,0,5
28,2,8,5,6,4,36,29,0,9
60,4,5,2,4,3,36,36,0,4
49,2,8,2,6,3,36,36,0,9
11,4,10,5,-2,4,19,36,1,9
49,2,8,-1,2,4,52,36,1,9
59,2,13,2,10,3,36,36,0,6
11,2,8,5,6,4,43,36,0,4
34,2,4,2,6,3,36,31,0,9
34,0,8,5,9,4,36,36,0,4
27,2,8,-1,6,4,36,36,0,9
23,3,12,5,10,4,55,36,0,4
30,2,5,2,12,3,36,36,0,4
42,2,8,2,2,3,36,36,0,1
53,3,10,2,5,3,49,36,0,9
28,0,8,5,9,4,36,36,1,9
35,2,8,2,8,3,36,36,1,9
39,2,11,2,2,3,36,36,0,9
33,3,16,7,8,5,47,36,1,7
34,2,8,7,13,4,49,36,0,9
28,2,11,2,6,3,47,36,0,9
42,2,13,2,10,3,55,36,0,4
30,2,8,-1,13,4,46,36,0,4
25,2,10,2,6,3,36,36,1,9
39,2,13,2,10,3,52,36,0,9
54,3,8,-1,10,4,49,36,0,4
35,2,13,2,4,3,49,36,1,9
33,2,13,2,8,3,55,36,1,9
32,2,8,-1,2,4,63,36,0,5
25,0,15,5,8,4,51,36,1,9
30,0,15,2,8,3,36,36,1,9
17,2,5,2,6,3,29,36,0,4
55,2,8,2,6,3,36,36,1,9
45,2,8,2,13,3,49,36,0,9
53,2,8,2,7,3,62,36,1,9
44,2,10,-1,6,4,46,36,0,9
49,2,3,2,7,4,36,29,0,9
33,2,10,2,8,3,36,36,1,9
61,2,11,2,13,3,23,36,0,9
28,2,13,5,10,4,47,36,0,9
23,2,8,2,13,3,36,36,0,9
46,2,8,2,-2,3,36,36,0,2
42,2,10,2,6,3,36,36,0,7
23,2,13,5,10,4,29,36,0,7
61,0,8,2,13,3,23,36,1,9
38,3,16,2,8,3,55,36,1,9
39,3,10,2,5,3,49,36,0,9
52,2,8,2,2,3,49,36,1,9
43,2,10,2,2,3,36,36,0,6
28,2,8,5,7,4,36,36,1,9
30,2,8,2,4,3,36,36,0,4
32,4,8,-1,-2,4,36,36,0,9
45,3,13,5,10,4,55,36,0,7
32,2,17,2,8,3,52,36,0,9
30,3,5,2,2,3,55,36,0,4
30,0,10,2,4,3,28,36,0,4
51,3,5,2,10,3,58,36,0,7
46,3,8,7,7,4,46,36,0,9
39,2,13,2,4,3,55,36,0,9
63,2,8,2,10,3,36,29,1,9
20,2,8,5,2,4,36,36,0,4
34,2,8,2,13,3,36,36,0,7
63,3,4,2,4,3,36,36,1,9
17,2,10,5,10,4,36,36,1,4
17,2,8,5,2,4,36,36,1,7
33,2,11,2,6,3,49,36,0,4
52,2,13,7,4,4,46,36,0,9
17,2,8,2,5,3,36,36,0,9
29,2,8,5,6,4,45,36,0,4
22,2,5,5,10,4,47,29,0,7
25,3,8,7,-2,4,29,36,0,4
51,2,5,2,4,3,46,36,0,9
24,4,13,5,8,4,36,36,0,9
27,0,8,5,6,4,47,36,0,9
42,2,8,2,12,3,46,36,0,9
44,2,8,2,2,3,62,36,0,9
25,3,12,2,13,3,59,36,0,9
44,2,10,-1,10,4,49,36,1,9
46,2,13,2,4,3,36,36,0,4
46,2,13,2,2,3,36,36,0,4
18,2,10,5,7,4,25,36,0,9
42,2,10,2,6,3,36,36,0,4
18,2,10,5,10,4,23,36,0,4
29,2,11,2,6,3,36,31,0,7
60,2,8,2,7,3,23,36,0,9
20,2,10,5,10,4,46,36,0,9
39,2,8,5,7,4,36,36,0,2
44,2,5,2,7,3,36,36,0,9
42,2,8,5,-2,4,49,36,0,9
34,3,15,2,10,3,36,36,0,2
11,2,10,5,2,4,23,36,0,2
24,2,10,5,2,4,36,36,0,9
23,2,13,5,2,4,36,31,0,7
44,2,11,2,4,3,47,36,0,9
59,2,12,-1,4,4,36,36,1,9
35,2,17,2,8,3,49,29,0,9
27,3,10,5,4,4,49,36,0,9
39,0,10,2,10,3,36,36,0,9
45,2,10,2,8,3,36,36,0,9
35,2,8,2,2,3,51,36,0,9
32,0,15,2,8,3,49,36,0,9
48,2,8,2,13,3,55,36,1,9
52,3,8,2,4,3,28,36,0,9
50,2,15,2,4,3,58,36,1,9
32,2,8,2,6,3,36,36,0,9
27,2,8,-1,13,4,49,36,1,9
50,0,17,2,8,3,55,30,0,9
36,2,5,2,2,3,49,36,0,9
17,2,10,5,8,4,36,36,0,4
31,2,13,2,10,3,36,36,0,4
28,2,10,2,6,3,29,36,0,9
63,2,10,2,4,3,36,36,0,9
60,2,10,2,2,3,23,36,0,9
28,2,8,2,2,3,52,36,0,4
31,3,8,2,2,3,36,36,0,2
22,2,10,5,10,4,36,36,0,9
45,2,10,2,2,3,36,36,0,9
41,2,15,2,8,3,49,36,0,9
37,3,5,-1,2,4,36,36,0,4
39,3,8,2,-2,3,49,36,0,4
34,2,13,5,7,4,49,36,1,7
50,2,8,2,4,3,36,36,0,9
28,2,13,2,2,3,36,29,0,9
39,3,12,-1,4,4,26,36,0,9
49,4,17,2,8,3,36,30,0,6
37,2,11,5,12,4,49,36,0,4
38,2,8,2,4,3,36,36,1,4
64,2,17,2,8,3,52,36,1,9
43,2,8,2,10,3,36,36,0,9
9,2,6,5,6,4,52,36,1,9
53,0,15,2,4,3,49,36,0,4
49,0,10,-1,-2,4,36,36,0,9
52,2,5,-1,2,4,52,36,0,9
24,3,10,5,10,4,47,36,1,9
17,2,8,5,10,4,46,36,1,9
32,4,15,2,8,3,55,29,0,1
24,3,8,-1,5,5,58,36,0,9
36,4,13,5,8,4,29,36,0,3
15,2,10,5,7,4,23,36,1,4
9,2,6,5,10,4,25,36,0,4
60,2,5,2,13,3,36,36,0,9
17,2,8,5,2,4,36,36,0,4
18,4,10,2,7,3,25,36,1,9
