Age,Workclass,Education,Education_Num,Marital-status,Occupation,Relationship,Hours/week,Native_Country,Sex_Race
16,2,15,11,3,7,2,29,37,4
16,2,2,5,3,9,3,43,37,7
16,2,15,11,3,11,2,23,37,4
16,2,15,11,3,10,2,43,37,9
16,2,7,12,3,2,3,43,37,6
16,4,15,11,3,11,3,15,37,9
16,2,15,11,3,11,3,23,37,9
16,2,10,9,3,7,3,29,37,4
16,2,10,9,3,2,3,63,37,4
16,2,15,11,3,7,2,14,37,4
16,2,5,7,3,5,2,43,37,9
16,2,15,11,3,11,3,43,37,9
16,2,15,11,3,11,3,27,37,9
16,2,10,9,3,5,3,43,37,9
16,2,10,9,1,5,2,43,37,9
16,2,15,11,3,2,3,43,37,9
16,2,15,11,2,11,3,23,37,4
47,2,5,7,5,2,3,43,37,9
47,1,12,16,5,2,3,43,37,9
47,2,15,11,7,4,3,35,37,4
47,2,10,9,1,2,2,34,37,9
47,2,15,11,3,4,2,43,37,9
47,2,4,6,5,7,2,32,37,9
47,2,10,9,5,5,3,43,37,9
47,2,10,9,3,13,3,30,26,4
47,4,10,9,2,4,5,43,37,2
47,2,15,11,3,7,3,43,37,4
47,2,10,9,3,2,2,20,28,9
47,2,5,4,2,8,5,18,37,9
47,0,15,11,7,7,3,43,37,9
47,2,10,9,3,5,2,43,37,9
47,2,10,9,3,7,3,55,37,4
47,2,10,9,3,2,3,34,37,4
47,2,10,9,3,7,3,30,24,9
47,2,15,11,5,11,3,32,37,4
47,2,10,9,1,7,3,43,37,9
22,2,10,9,3,4,3,43,37,9
22,2,10,9,3,7,3,43,37,9
22,2,10,9,3,5,3,43,37,4
22,2,10,9,3,2,2,23,37,4
22,2,10,9,3,2,3,43,37,9
22,2,4,6,3,7,2,43,37,9
22,0,10,9,3,9,3,43,37,4
22,2,8,14,3,11,3,43,37,4
22,2,15,11,3,2,3,43,37,4
22,1,8,14,3,2,3,27,37,9
22,0,15,11,1,2,3,27,37,9
22,2,15,11,3,2,3,23,37,4
22,2,8,14,3,15,3,43,37,9
22,2,7,12,3,13,3,43,37,9
22,0,15,11,3,2,3,43,37,9
22,2,8,14,2,2,3,23,37,9
22,2,15,11,3,4,2,23,37,6
22,4,12,16,3,9,2,43,37,9
22,1,15,11,3,2,2,43,37,9
22,2,10,9,3,2,3,43,37,9
22,2,10,9,3,5,2,58,37,6
22,2,10,9,2,2,5,43,37,4
22,2,4,6,3,9,2,29,37,9
22,2,8,14,3,5,3,43,37,9
22,2,6,4,3,5,3,43,23,4
22,2,10,9,3,5,3,43,37,9
22,2,15,11,2,2,3,56,37,9
22,2,8,14,3,9,3,32,37,9
22,2,10,9,3,4,3,43,37,9
22,2,10,9,3,5,3,43,37,9
22,2,15,11,3,5,3,56,37,9
22,4,12,16,3,2,2,43,37,9
22,2,4,6,3,11,3,23,37,2
22,2,10,9,3,5,2,29,37,6
22,2,15,11,3,2,3,43,37,9
22,2,8,14,3,4,3,66,37,9
22,2,12,16,3,11,3,35,37,9
22,2,10,9,5,7,3,43,37,9
55,1,12,16,1,7,3,43,37,9
55,2,6,13,1,2,2,43,37,9
55,2,10,9,7,13,2,61,37,9
55,1,15,11,5,7,2,43,37,9
55,2,6,13,1,9,2,43,37,2
55,2,15,11,1,13,2,43,37,9
55,2,5,4,7,5,3,43,37,9
55,1,10,9,1,5,2,29,37,9
44,2,6,4,3,7,3,43,37,1
44,2,2,5,5,5,3,43,37,4
44,2,15,11,5,9,3,43,37,9
44,2,10,9,3,7,3,43,37,9
44,0,10,9,1,2,3,43,37,2
44,2,15,11,5,11,2,32,37,9
44,0,8,14,1,4,2,43,37,9
44,2,8,14,5,13,3,43,37,9
44,2,10,9,1,5,3,61,37,9
44,2,15,11,7,4,2,43,37,9
44,2,10,9,1,2,3,43,37,2
44,2,10,9,1,2,3,43,26,9
44,2,4,6,3,5,3,43,37,9
44,2,10,9,2,7,2,43,26,9
44,4,15,11,1,2,2,43,37,9
44,2,10,9,2,2,3,43,37,9
44,2,10,9,1,11,3,43,37,9
44,1,8,14,2,10,5,43,37,9
44,2,15,11,3,2,2,43,37,9
44,2,4,6,5,7,3,29,37,4
44,4,12,16,3,2,2,60,37,9
44,2,10,9,3,7,3,35,37,9
44,1,8,14,2,9,5,33,37,6
44,0,10,9,3,4,3,43,37,9
44,2,10,9,7,7,3,29,37,9
44,4,15,11,5,13,3,43,37,4
44,1,15,11,3,7,3,43,37,9
44,2,10,9,1,2,3,43,37,9
44,0,6,13,1,2,2,43,37,9
44,2,15,11,3,2,3,43,37,9
44,2,10,9,7,4,3,43,37,4
44,2,8,14,3,2,3,43,37,9
44,1,8,14,2,9,2,43,37,4
44,2,10,9,1,5,3,43,37,4
44,1,10,9,2,7,5,35,26,7
41,4,12,16,2,4,5,43,37,2
41,1,8,14,3,9,3,43,37,9
41,0,8,14,2,4,5,58,37,9
41,1,10,9,5,7,3,43,37,4
41,2,12,16,1,4,3,63,37,9
41,2,15,11,1,2,3,43,37,6
41,2,8,14,1,4,3,66,37,9
41,2,10,9,3,13,2,43,37,1
41,1,5,4,3,7,3,43,37,9
41,2,10,9,1,11,3,43,37,9
41,2,2,5,5,7,3,30,37,4
41,2,12,16,1,7,3,29,37,9
41,2,10,9,3,5,3,43,37,9
41,2,6,13,1,4,2,43,26,9
41,2,10,9,3,11,3,43,37,4
41,2,10,9,3,4,3,32,37,9
41,2,4,6,3,5,2,43,37,9
41,1,8,14,5,9,3,43,37,9
41,1,15,11,2,2,5,43,37,9
41,2,10,9,5,5,2,43,37,9
41,2,10,9,1,8,2,43,37,4
41,1,15,11,1,7,2,26,37,4
41,2,15,11,1,2,3,34,37,9
41,2,15,11,2,2,5,43,37,9
41,1,10,9,1,10,3,43,37,9
41,2,10,9,5,2,3,43,37,4
41,2,15,11,1,2,2,26,23,4
41,2,6,13,1,4,3,58,37,4
41,1,10,9,1,15,2,35,37,9
41,1,8,14,2,9,5,43,37,9
41,1,10,9,5,7,2,43,37,9
41,2,10,9,3,5,3,29,37,9
41,2,8,14,2,9,5,32,24,9
41,2,10,9,1,2,3,43,37,9
41,2,15,11,1,5,3,43,37,9
41,2,8,14,1,4,3,43,37,9
41,1,12,16,3,9,2,43,37,9
41,2,15,11,3,4,3,66,37,9
41,2,5,7,1,5,2,43,37,2
41,2,15,11,5,4,2,43,37,9
41,0,10,9,5,4,2,43,37,9
29,2,10,9,3,7,3,27,37,9
29,2,2,5,1,5,2,27,37,4
29,2,15,11,5,7,3,43,37,4
29,2,15,11,3,2,2,43,37,9
29,2,10,9,3,4,3,43,37,9
29,1,8,14,3,9,3,55,37,7
29,3,6,13,3,9,2,43,37,9
29,0,10,9,1,2,2,43,37,9
29,2,4,6,5,7,3,43,37,9
29,2,10,9,3,7,2,43,37,9
29,2,10,9,3,2,3,63,37,9
29,2,8,14,3,2,2,43,37,9
29,2,15,11,3,13,3,43,37,9
29,2,10,9,3,7,3,43,27,9
29,2,15,11,3,2,3,43,37,9
29,2,7,12,5,2,3,43,37,4
29,2,5,7,2,7,2,43,37,9
29,4,8,14,2,9,5,32,37,9
29,2,10,9,3,5,3,29,37,9
29,2,10,9,3,10,3,23,37,9
29,2,2,5,3,7,3,30,37,4
29,3,10,9,3,4,2,20,37,9
29,2,10,9,3,5,3,43,37,6
29,2,10,9,3,5,3,43,37,9
29,2,15,11,1,2,2,43,37,9
29,2,6,4,1,5,3,43,37,9
29,1,12,16,3,9,2,32,37,4
29,2,8,14,3,4,3,43,37,9
29,2,6,13,3,2,3,43,37,9
29,2,10,9,3,13,3,43,37,9
29,2,10,9,3,11,3,43,37,9
29,2,10,9,2,2,5,43,37,7
29,2,10,9,3,5,3,43,37,9
29,2,10,9,3,7,2,60,37,9
29,2,7,12,3,4,2,43,37,9
29,2,6,13,2,13,5,43,37,9
29,2,8,14,3,13,2,43,37,9
46,2,10,9,1,7,3,43,37,9
46,2,15,11,2,4,5,43,37,9
46,0,15,11,1,2,3,43,37,9
46,4,15,11,1,13,3,57,37,4
46,0,10,9,2,2,2,43,27,6
46,2,10,9,2,7,5,43,37,4
46,2,4,6,2,5,5,43,37,6
46,2,15,11,2,2,5,57,37,9
46,2,8,14,3,4,3,56,37,9
46,2,10,9,5,9,2,35,37,9
46,2,10,9,5,7,2,32,37,7
46,2,10,9,2,10,5,43,37,9
46,2,10,9,1,4,3,43,37,9
46,2,10,9,1,7,2,16,37,9
46,2,10,9,2,5,5,43,37,9
46,2,10,9,5,4,3,43,37,4
46,2,15,11,1,2,2,34,37,4
46,2,10,9,2,5,5,43,37,9
46,2,6,13,2,9,5,43,37,9
46,2,10,9,3,9,2,43,26,9
46,2,4,6,1,7,3,43,37,9
46,2,2,5,1,13,3,35,37,7
46,2,5,7,3,2,3,43,37,4
46,0,10,9,2,9,5,43,37,4
46,2,10,9,2,4,2,43,37,7
46,2,10,9,1,7,3,43,37,9
46,1,6,13,5,2,3,43,37,7
46,2,13,3,3,11,3,43,24,9
46,2,10,9,2,5,5,43,37,9
46,3,15,11,1,9,3,43,37,9
46,3,15,11,3,7,3,43,37,9
46,2,8,14,5,9,3,30,26,9
46,2,10,9,2,5,5,33,37,9
46,4,7,12,5,2,3,43,37,9
46,2,10,9,5,7,2,56,26,0
46,1,12,16,7,4,3,32,37,7
46,2,4,6,1,5,3,43,37,4
46,2,15,11,1,9,2,43,37,9
46,2,10,9,5,7,3,27,37,9
46,1,8,14,3,9,2,43,37,9
46,2,6,13,1,13,2,33,37,9
46,2,8,14,3,9,2,55,37,7
46,4,10,9,3,7,3,43,37,9
46,2,7,12,5,5,2,43,37,9
46,2,10,9,3,5,2,18,37,9
46,2,7,12,1,13,3,43,37,9
46,2,15,11,1,2,3,32,28,9
46,1,12,16,3,9,2,32,37,4
46,2,8,14,5,9,3,33,37,2
46,2,8,14,5,9,2,43,37,2
46,2,10,9,5,5,3,43,37,4
46,0,15,11,3,2,3,43,37,9
46,4,5,4,3,7,2,43,37,9
35,4,10,9,3,7,3,43,37,9
35,2,7,12,1,7,3,43,37,9
35,2,15,11,3,7,3,34,37,9
35,2,2,5,7,7,2,43,37,0
35,2,6,13,1,4,3,58,26,9
35,3,5,7,3,7,2,43,28,4
35,2,15,11,2,2,2,43,37,4
35,2,15,11,1,7,3,43,37,0
35,2,15,11,1,5,3,61,37,9
35,2,10,9,3,7,2,43,37,9
35,2,15,11,5,4,3,43,37,1
35,3,10,9,3,11,3,35,23,9
35,2,10,9,5,15,3,57,37,9
35,2,8,14,2,2,5,43,37,4
35,0,15,11,3,7,3,43,37,9
35,2,15,11,5,15,2,43,37,4
35,2,10,9,3,4,3,43,37,9
35,2,10,9,3,7,3,43,37,9
35,2,4,6,5,7,3,43,37,9
35,2,10,9,1,5,3,33,37,9
35,2,6,13,2,11,3,33,37,4
35,2,5,7,3,11,2,43,37,9
35,1,12,16,3,9,3,43,37,9
35,3,10,9,2,4,5,43,37,9
35,2,15,11,3,5,2,29,37,9
35,2,10,9,1,7,3,43,37,9
35,2,7,12,3,2,2,43,37,1
35,2,7,12,2,7,5,43,37,9
35,2,10,9,2,5,5,32,37,4
35,2,10,9,2,15,5,43,37,9
35,2,10,9,5,7,2,43,37,9
35,2,10,9,2,2,3,43,37,9
35,4,15,11,3,9,3,43,37,3
35,2,10,9,3,5,3,43,37,9
35,1,4,6,2,9,5,30,37,9
28,2,4,6,3,7,2,43,26,4
28,2,7,12,3,4,3,43,37,9
28,2,5,7,3,11,3,43,37,9
28,1,10,9,3,15,3,43,37,9
28,2,10,9,2,7,5,25,37,4
28,4,15,11,1,2,2,43,37,9
28,2,6,13,2,2,5,32,24,9
28,2,10,9,3,2,3,43,37,9
28,2,15,11,3,2,3,43,37,4
28,1,15,11,3,2,3,43,37,9
28,1,8,14,3,9,2,63,37,9
28,0,15,11,3,2,2,66,37,9
28,2,15,11,3,2,3,43,37,2
28,0,8,14,3,9,3,43,37,2
28,2,15,11,5,2,3,29,37,4
28,2,10,9,5,7,3,23,37,9
28,2,15,11,3,2,3,43,37,9
28,0,15,11,3,2,3,43,37,4
28,2,10,9,3,7,2,57,37,9
28,2,6,4,1,9,2,43,37,4
28,2,15,11,3,4,2,56,26,9
28,2,15,11,1,5,3,27,37,9
28,2,6,4,2,10,5,43,37,0
28,2,15,11,3,2,3,43,37,9
28,2,15,11,3,9,2,58,37,9
28,2,10,9,3,5,3,27,37,4
28,2,8,14,3,5,3,43,37,9
28,4,10,9,3,2,3,43,37,9
28,2,10,9,3,7,3,43,37,9
28,2,7,12,3,7,2,57,37,4
28,2,10,9,3,7,3,60,37,9
28,2,10,9,3,5,3,43,37,4
28,2,6,13,3,2,2,35,37,9
28,2,10,9,3,7,3,43,37,9
28,2,7,12,3,13,2,43,37,9
28,1,8,14,3,2,2,63,37,4
28,2,8,14,2,13,3,43,37,4
28,2,2,5,3,7,3,29,37,9
28,2,15,11,5,2,3,34,37,4
28,2,10,9,1,7,3,23,37,9
28,2,10,9,3,5,3,43,23,9
28,2,10,9,3,5,3,43,37,4
28,2,8,14,3,9,3,43,37,9
28,2,10,9,1,15,3,23,37,9
28,2,6,13,3,7,2,43,37,9
7,2,15,11,3,7,3,18,24,4
7,2,4,6,3,11,3,14,37,4
7,2,10,9,3,2,3,43,37,9
7,2,15,11,3,5,3,32,37,9
7,2,5,7,3,11,3,23,37,4
7,1,4,6,3,9,3,43,37,9
7,2,4,6,3,11,3,14,37,9
7,2,4,6,3,7,2,26,37,9
7,2,10,9,3,11,3,43,37,9
7,4,10,9,3,11,2,29,37,9
7,2,10,9,3,11,3,21,37,9
33,0,2,5,3,7,3,43,37,9
33,2,7,12,3,7,3,43,37,4
33,4,10,9,3,7,3,43,37,9
33,2,10,9,3,2,3,43,37,4
33,2,15,11,1,4,3,43,37,4
33,1,15,11,1,2,3,43,37,9
33,2,10,9,1,2,3,43,37,2
33,2,15,11,3,4,2,43,37,9
33,2,10,9,3,11,3,43,37,9
33,1,10,9,1,7,3,43,37,9
33,2,4,6,3,2,3,35,37,9
33,2,10,9,3,2,3,43,37,9
33,2,10,9,1,5,3,43,37,8
33,2,6,13,2,7,5,32,37,9
33,2,10,9,1,2,2,43,37,9
33,2,15,11,1,2,3,35,37,9
33,0,15,11,3,4,2,43,37,9
33,2,15,11,3,2,3,32,37,9
33,1,15,11,3,2,3,21,37,6
33,2,10,9,5,5,3,43,37,9
33,0,15,11,2,4,5,43,37,4
33,0,6,13,3,2,3,43,37,9
33,2,8,14,2,2,5,29,37,9
33,2,5,7,1,5,3,43,37,9
33,0,7,12,1,4,3,43,37,9
33,2,10,9,3,5,3,43,37,9
33,1,15,11,5,7,3,32,37,9
33,2,10,9,1,5,3,43,37,0
33,2,15,11,1,2,2,43,37,9
33,2,10,9,5,7,2,43,37,4
33,2,8,14,5,9,2,43,26,9
33,0,15,11,2,4,5,43,37,9
33,2,10,9,3,7,3,43,37,9
33,2,10,9,2,13,5,35,37,9
33,2,15,11,1,2,3,43,37,9
33,2,10,9,2,5,5,43,37,9
33,2,7,12,3,4,3,43,37,4
33,3,12,16,3,4,2,66,37,9
33,4,15,11,1,7,3,43,37,9
33,2,10,9,3,5,2,43,37,9
33,2,15,11,3,7,3,43,37,4
33,1,8,14,3,9,2,58,37,9
33,2,15,11,3,7,2,32,37,4
33,2,10,9,2,7,3,35,37,4
33,2,7,12,5,2,3,58,37,6
33,2,7,12,3,9,3,27,37,9
36,2,10,9,5,7,3,32,37,2
36,2,7,12,2,2,5,43,37,2
36,3,8,14,3,9,2,29,37,4
36,2,2,5,1,5,3,43,37,4
36,2,10,9,3,7,2,43,37,4
36,2,10,9,3,5,2,57,37,4
36,2,10,9,5,2,3,43,37,9
36,1,8,14,3,2,2,43,37,4
36,2,2,5,3,15,2,43,37,9
36,2,15,11,2,2,5,43,37,4
36,4,8,14,3,9,3,43,37,7
36,0,15,11,5,2,3,61,37,9
36,2,10,9,5,11,3,43,37,4
36,1,7,12,5,2,3,43,37,4
36,2,8,14,1,9,3,43,37,4
36,2,10,9,2,4,3,43,37,9
36,2,10,9,5,7,3,29,37,4
36,2,10,9,3,2,3,43,37,4
36,2,10,9,3,7,2,43,37,9
36,2,10,9,1,11,3,27,37,4
36,2,10,9,1,7,3,43,24,9
36,1,10,9,3,7,3,66,37,9
36,2,4,6,7,7,3,15,37,9
36,2,6,13,5,7,3,30,37,4
36,2,10,9,1,2,3,43,37,9
36,2,10,9,1,2,3,43,37,9
36,2,7,12,3,9,3,35,37,4
36,2,8,14,3,11,3,43,37,9
36,2,4,6,3,4,2,43,37,4
36,3,8,14,1,9,2,43,37,9
36,1,4,6,1,7,3,29,37,9
36,2,15,11,7,2,3,43,37,2
36,4,10,9,1,2,3,43,37,9
36,2,15,11,1,11,3,35,37,9
36,0,10,9,3,2,3,33,37,4
36,2,10,9,5,5,2,33,37,9
36,2,10,9,1,5,3,43,37,9
36,4,12,16,3,9,2,43,37,9
36,1,8,14,1,9,3,43,37,9
36,2,10,9,3,2,2,43,37,9
36,2,10,9,5,11,3,21,37,9
36,2,10,9,5,7,3,27,37,9
36,2,10,9,3,2,2,43,37,4
36,2,8,14,5,7,3,32,37,9
36,4,15,11,3,13,3,43,37,9
36,1,10,9,5,2,3,43,37,9
36,3,8,14,3,11,2,58,37,9
36,0,15,11,1,4,3,43,37,9
36,2,7,12,5,2,3,43,37,9
36,2,7,12,1,2,3,61,37,9
36,4,8,14,3,10,3,43,37,7
53,2,7,12,1,2,3,43,37,9
53,1,15,11,2,2,3,32,37,9
53,2,6,13,1,11,3,29,37,9
53,2,10,9,2,8,2,33,37,9
53,2,10,9,2,7,5,32,37,9
53,2,4,6,5,2,3,43,37,9
53,2,4,6,3,5,2,43,37,4
53,2,2,5,2,7,5,43,37,9
53,4,15,11,1,9,2,34,37,9
53,2,15,11,1,13,3,61,37,9
53,2,2,5,7,15,2,32,37,9
53,2,10,9,1,11,3,43,37,2
53,2,10,9,1,9,3,43,37,9
53,2,2,5,7,4,3,43,37,9
53,2,10,9,7,7,3,32,37,9
26,2,8,14,3,2,2,43,37,9
26,2,7,12,3,5,3,43,37,9
26,2,15,11,3,2,3,43,23,4
26,2,10,9,3,7,2,43,26,9
26,2,10,9,3,5,3,43,37,9
26,2,10,9,1,7,3,43,37,4
26,2,15,11,3,7,3,29,37,1
26,2,10,9,3,2,2,43,37,9
26,1,6,13,3,2,3,43,37,9
26,2,7,12,2,2,5,43,37,9
26,1,6,13,3,9,3,34,37,9
26,2,8,14,2,4,5,56,37,9
26,2,10,9,3,11,3,63,37,9
26,2,10,9,3,11,2,30,23,9
26,2,6,13,2,2,5,27,37,9
26,2,10,9,3,7,3,43,37,9
26,2,15,11,1,2,3,33,37,9
26,2,8,14,3,9,2,43,37,9
26,2,15,11,3,2,2,43,26,9
26,2,15,11,3,2,3,43,37,4
26,1,5,7,3,7,3,55,37,4
26,2,10,9,2,2,5,43,37,6
26,2,8,14,3,11,2,43,37,4
26,0,15,11,3,2,3,43,37,9
26,2,10,9,1,2,3,43,37,9
26,2,15,11,3,2,3,43,37,9
26,2,15,11,1,2,3,43,37,9
26,2,15,11,3,2,2,43,37,9
26,4,8,14,3,9,2,63,37,9
26,2,10,9,3,2,3,43,37,9
26,2,15,11,1,7,3,34,37,9
26,2,10,9,3,7,3,43,37,9
26,1,10,9,2,11,3,43,37,4
26,0,10,9,3,2,2,43,37,9
26,2,4,6,2,7,5,30,37,9
26,0,15,11,1,2,2,58,37,9
26,2,10,9,3,4,2,34,37,9
26,2,15,11,3,2,3,29,37,9
26,4,8,14,3,9,3,43,37,6
26,2,10,9,2,9,5,43,37,4
26,2,8,14,3,2,2,43,37,9
58,4,2,5,3,7,2,35,37,9
58,2,2,5,1,7,2,26,37,9
58,2,10,9,1,7,2,43,37,9
58,0,10,9,1,2,3,23,37,9
58,4,8,14,1,4,3,43,37,2
58,2,5,4,7,7,3,35,37,9
58,2,6,4,3,5,3,43,37,7
58,2,10,9,3,2,2,30,37,4
58,2,7,12,1,2,2,30,37,9
58,2,10,9,3,5,2,43,37,4
58,2,6,4,7,7,3,43,37,4
58,2,10,9,2,2,5,43,37,4
58,2,10,9,1,5,2,43,37,9
58,3,10,9,2,7,5,21,37,9
58,2,6,13,7,5,3,43,37,9
58,2,5,4,7,7,2,25,37,9
58,2,10,9,7,4,2,58,37,9
67,2,5,4,7,7,3,35,37,2
62,2,10,9,1,2,3,43,37,9
62,2,6,4,2,7,5,43,37,9
62,2,10,9,5,5,3,43,37,9
62,2,5,3,7,8,3,14,37,4
62,0,8,14,1,2,2,43,37,4
62,1,12,16,7,9,3,43,37,4
62,2,5,3,7,7,2,20,37,9
62,4,5,4,2,7,5,43,37,4
64,2,15,11,7,7,3,23,37,6
64,2,5,4,7,7,2,14,37,4
64,2,5,3,1,8,2,18,37,9
64,4,2,5,1,7,2,43,37,9
64,1,8,14,7,9,2,27,37,4
64,0,7,12,7,7,3,43,37,9
64,2,6,4,5,7,2,29,37,9
64,4,5,4,7,7,2,43,37,9
64,2,10,9,3,7,2,14,37,4
64,1,10,9,7,15,2,43,37,9
64,4,10,9,7,9,3,32,37,9
49,2,10,9,7,5,2,43,37,9
49,2,4,6,1,5,3,43,37,6
49,2,2,5,5,5,3,43,37,9
49,2,4,6,7,5,3,43,37,9
49,2,10,9,7,13,3,43,37,9
49,2,5,4,5,5,2,29,37,9
49,2,10,9,1,7,2,29,37,9
49,2,2,5,5,2,3,43,37,4
49,2,6,4,3,7,2,43,37,4
49,2,4,6,1,7,3,29,37,2
49,2,4,6,3,7,2,43,37,9
49,1,12,16,7,9,2,43,37,9
49,2,7,12,1,13,3,57,37,9
49,2,5,4,7,7,3,43,37,4
49,2,10,9,5,7,2,34,37,9
49,2,10,9,2,11,2,35,37,1
49,2,10,9,2,7,2,43,26,9
49,0,15,11,1,9,2,43,37,9
49,2,10,9,3,7,2,35,37,9
49,0,8,14,7,9,2,43,37,9
49,1,4,6,3,5,2,43,37,9
49,2,6,13,5,7,2,43,37,4
49,2,15,11,5,4,2,43,37,9
49,3,6,13,1,15,3,29,37,4
49,2,15,11,2,2,5,32,26,9
49,2,5,3,5,7,3,43,27,9
49,2,4,6,5,7,2,43,26,9
49,2,12,16,1,7,2,21,37,9
49,2,10,9,2,2,5,35,37,4
49,2,10,9,3,2,2,43,37,9
49,1,15,11,1,10,3,43,37,9
55,4,10,9,3,13,3,43,37,9
55,1,6,13,7,2,2,43,37,9
55,4,10,9,2,7,3,43,25,9
55,2,10,9,1,2,3,33,37,9
55,1,8,14,5,9,3,43,26,4
55,2,15,11,1,2,2,61,37,9
55,2,10,9,1,5,2,43,37,4
55,0,4,6,1,4,2,43,37,9
55,1,15,11,2,2,5,61,37,0
55,2,10,9,1,7,3,23,37,9
55,2,15,11,1,7,3,43,37,9
55,2,15,11,3,2,2,34,37,9
25,3,10,9,3,9,3,43,37,1
25,1,8,14,3,9,2,43,37,9
25,2,8,14,3,2,3,30,37,6
25,2,15,11,3,11,2,43,37,9
25,2,7,12,5,2,3,43,37,3
25,2,10,9,5,11,3,34,37,9
25,2,15,11,3,5,3,23,37,9
25,2,5,3,3,5,3,43,23,4
25,1,10,9,3,7,3,27,37,9
25,2,8,14,3,7,2,32,37,9
25,2,10,9,3,7,2,20,37,9
25,2,8,14,3,2,3,43,37,9
25,2,10,9,3,2,3,43,26,9
25,2,15,11,3,7,3,58,37,4
25,1,8,14,3,10,3,43,37,4
25,2,4,6,3,7,2,43,37,9
25,4,6,13,3,2,3,43,37,9
25,2,10,9,3,10,2,30,37,4
25,4,6,13,3,2,3,14,37,9
25,1,8,14,3,9,3,32,37,4
25,2,15,11,3,11,2,34,37,9
25,2,8,14,3,11,3,23,37,9
25,2,10,9,3,2,3,29,37,9
25,2,12,16,3,9,2,43,37,4
25,1,15,11,3,7,3,14,26,9
25,1,10,9,3,2,3,23,23,9
25,2,10,9,3,7,3,43,37,9
25,2,10,9,5,4,3,43,37,9
25,2,10,9,3,5,3,43,37,9
25,2,8,14,3,9,3,32,37,7
25,2,10,9,3,2,3,43,26,9
25,0,10,9,3,2,2,43,37,9
25,2,10,9,5,5,3,43,37,9
25,2,15,11,3,4,3,43,37,9
7,2,4,6,3,11,3,18,37,4
7,2,2,5,3,11,3,18,37,9
7,2,10,9,3,11,3,20,37,4
7,2,2,5,3,11,3,26,37,4
7,0,4,6,3,2,2,43,37,9
57,2,10,9,7,7,3,43,37,9
57,2,10,9,5,2,3,23,37,7
57,3,10,9,2,7,5,58,37,4
57,3,15,11,2,7,5,58,37,4
57,0,10,9,3,2,2,43,37,4
57,2,15,11,7,10,2,43,37,9
57,0,6,4,1,7,2,43,37,9
57,2,10,9,1,7,3,35,37,9
57,2,15,11,2,2,3,43,37,9
57,2,5,4,5,8,3,18,37,9
67,2,15,11,1,11,3,34,37,7
62,1,10,9,7,7,3,27,37,4
62,1,15,11,3,9,2,43,37,9
60,2,10,9,1,8,2,23,37,9
60,2,10,9,7,4,3,43,37,4
60,2,10,9,1,8,3,66,37,9
60,1,7,12,1,2,2,43,37,7
60,2,4,6,7,5,2,43,37,4
60,2,10,9,3,7,2,35,37,9
60,2,4,6,1,5,2,43,37,9
60,2,10,9,7,7,2,43,37,4
60,1,8,14,1,9,2,43,37,2
60,1,10,9,1,7,2,32,37,9
60,2,10,9,7,4,3,43,37,9
61,2,5,7,7,8,3,32,37,7
61,2,10,9,2,4,3,43,37,9
61,2,2,5,5,7,3,43,37,9
61,2,15,11,5,5,2,34,37,9
61,1,8,14,3,9,2,25,37,9
61,2,10,9,3,7,2,58,37,9
61,2,10,9,7,5,2,43,24,9
65,2,10,9,2,8,5,23,37,9
65,1,8,14,1,2,3,32,37,9
65,2,10,9,1,8,3,66,37,9
65,1,15,11,1,2,2,23,37,4
67,2,2,5,7,7,2,14,37,9
67,2,5,3,7,8,2,18,37,9
67,2,13,17,7,2,2,23,37,9
67,4,5,4,7,7,3,43,37,9
67,2,4,6,1,7,2,32,37,4
67,2,6,4,7,7,3,23,37,2
67,2,15,11,7,2,3,23,37,4
67,2,10,9,5,15,3,43,37,9
67,2,5,4,1,5,3,43,37,9
67,1,10,9,7,2,2,23,37,9
66,2,4,6,7,5,2,32,37,9
66,1,12,16,7,9,3,43,37,9
66,2,2,5,7,7,3,23,37,9
66,2,10,9,1,8,3,26,37,9
67,2,5,4,7,8,3,14,37,4
67,2,10,9,7,7,2,43,37,4
67,2,5,3,2,7,2,20,37,9
38,4,8,13,2,4,3,37,37,9
38,3,15,10,2,8,3,23,37,9
38,2,11,8,2,2,3,37,37,9
38,2,6,11,2,12,3,37,37,9
38,2,11,8,2,2,3,37,37,9
38,2,8,13,2,-2,3,45,37,7
38,2,11,8,2,13,3,37,37,9
38,2,8,13,2,4,3,61,37,9
38,2,11,8,2,-2,3,37,37,4
38,0,11,8,2,2,3,37,37,6
38,2,15,10,7,2,5,45,37,9
38,0,11,8,2,-2,3,37,37,9
38,2,11,8,0,2,5,49,24,9
38,2,9,17,2,8,3,53,37,4
38,2,11,8,2,6,3,37,37,9
38,2,15,10,2,6,3,37,37,4
38,2,11,8,2,4,3,53,37,7
38,2,15,10,2,4,3,49,37,4
38,0,13,16,2,8,3,49,37,9
38,2,13,15,2,8,3,45,37,9
38,2,15,10,0,4,4,49,37,9
38,2,11,8,2,5,3,45,37,4
38,2,11,8,2,5,3,25,37,9
38,2,6,11,2,2,3,37,37,9
38,3,11,8,2,4,3,43,37,9
38,0,11,8,0,2,4,37,37,4
38,2,11,8,5,6,4,37,37,9
38,0,15,10,2,9,3,37,37,9
38,4,11,8,0,8,4,37,37,9
38,2,13,15,2,4,3,53,37,9
38,3,6,12,2,8,3,49,37,4
38,2,15,10,2,2,3,45,37,4
38,3,13,15,5,10,4,56,37,9
38,2,15,10,2,6,3,37,37,2
